ID,Date,City,Population,Daily vaccinations,Total vaccinations,Percentage (%),Delivery (bottle),Remaining (bottle),Remaining (%),Daily vaccinations (AZ),Total vaccinations (AZ),"Percentage (AZ,%)","Delivery (AZ,doses)","Remaining (AZ,doses)","Remaining (AZ,%)",Daily vaccinations (Moderna),Total vaccinations (Moderna),"Percentage (Moderna,%)","Delivery (Moderna,doses)","Remaining (Moderna,doses)","Remaining (Moderna,%)"
"1,055",6/8/2021,Kinmen County,"140,228",34,"2,202",1.60%,"2,300",98,4.30%,34,"2,202",1.57,"2,300",98,4.26,0,0,0,0,0,0
"1,056",6/8/2021,Lienchiang County,"13,437",153,"1,586",11.80%,"2,000",414,20.70%,153,"1,586",11.8,"2,000",414,20.7,0,0,0,0,0,0
155,6/7/2021,Taipei City,"2,574,704","4,740","134,817",5.20%,"141,000","6,183",4.40%,"4,740","134,817",5.24,"141,000","6,183",4.39,0,0,0,0,0,0
156,6/7/2021,New Taipei City,"4,026,019",660,"116,500",2.90%,"106,300",None,0.00%,660,"116,500",2.89,"106,300",0,0,0,0,0,0,0,0
158,6/7/2021,Taichung City,"2,820,114",171,"92,806",3.30%,"89,400",None,0.00%,171,"92,806",3.29,"89,400",0,0,0,0,0,0,0,0
160,6/7/2021,Kaohsiung City,"2,758,494",473,"86,546",3.10%,"83,400",None,0.00%,473,"86,546",3.14,"83,400",0,0,0,0,0,0,0,0
157,6/7/2021,Taoyuan City,"2,270,939","3,891","71,145",3.10%,"81,100","9,955",12.30%,"3,891","71,145",3.13,"81,100","9,955",12.27,0,0,0,0,0,0
159,6/7/2021,Tainan City,"1,870,343",535,"43,875",2.40%,"43,000",None,0.00%,535,"43,875",2.35,"43,000",0,0,0,0,0,0,0,0
162,6/7/2021,Changhua County,"1,261,770",590,"28,757",2.30%,"32,500","3,743",11.50%,590,"28,757",2.28,"32,500","3,743",11.52,0,0,0,0,0,0
164,6/7/2021,Pingtung County,"809,130",119,"18,495",2.30%,"17,400",None,0.00%,119,"18,495",2.29,"17,400",0,0,0,0,0,0,0,0
163,6/7/2021,Yunlin County,"674,152",None,"13,967",2.10%,"12,700",None,0.00%,0,"13,967",2.07,"12,700",0,0,0,0,0,0,0,0
167,6/7/2021,Hsinchu City,"452,450",567,"13,880",3.10%,"13,000",None,0.00%,567,"13,880",3.07,"13,000",0,0,0,0,0,0,0,0
161,6/7/2021,Hsinchu County,"572,872",None,"13,803",2.40%,"13,600",None,0.00%,0,"13,803",2.41,"13,600",0,0,0,0,0,0,0,0
169,6/7/2021,Chiayi City,"265,234",359,"12,762",4.80%,"12,600",None,0.00%,359,"12,762",4.81,"12,600",0,0,0,0,0,0,0,0
171,6/7/2021,Hualien County,"323,252",799,"12,753",4.00%,"13,200",447,3.40%,799,"12,753",3.95,"13,200",447,3.39,0,0,0,0,0,0
166,6/7/2021,Yilan County,"452,334",128,"12,140",2.70%,"11,600",None,0.00%,128,"12,140",2.68,"11,600",0,0,0,0,0,0,0,0
173,6/7/2021,Nantou County,"488,689",123,"10,732",2.20%,"9,900",None,0.00%,123,"10,732",2.2,"9,900",0,0,0,0,0,0,0,0
170,6/7/2021,Chiayi County,"497,172",181,"10,657",2.10%,"10,400",None,0.00%,181,"10,657",2.14,"10,400",0,0,0,0,0,0,0,0
165,6/7/2021,Keelung City,"366,643",None,"9,641",2.60%,"11,600","1,959",16.90%,0,"9,641",2.63,"11,600","1,959",16.89,0,0,0,0,0,0
168,6/7/2021,Miaoli County,"540,917",103,"9,430",1.70%,"9,400",None,0.00%,103,"9,430",1.74,"9,400",0,0,0,0,0,0,0,0
172,6/7/2021,Taitung County,"214,428",None,"5,532",2.60%,"5,100",None,0.00%,0,"5,532",2.58,"5,100",0,0,0,0,0,0,0,0
174,6/7/2021,Penghu County,"105,749",219,"2,981",2.80%,"3,400",419,12.30%,219,"2,981",2.82,"3,400",419,12.32,0,0,0,0,0,0
175,6/7/2021,Kinmen County,"140,228",55,"2,167",1.60%,"2,300",133,5.80%,55,"2,167",1.55,"2,300",133,5.78,0,0,0,0,0,0
176,6/7/2021,Lienchiang County,"13,437",99,"1,433",10.70%,"2,000",567,28.40%,99,"1,433",10.66,"2,000",567,28.35,0,0,0,0,0,0
529,6/6/2021,Taipei City,"2,574,704","10,842","128,187",5.00%,"141,000","12,813",9.10%,"10,842","128,187",4.98,"141,000","12,813",9.09,0,0,0,0,0,0
530,6/6/2021,New Taipei City,"4,026,019","1,291","115,207",2.90%,"106,300",None,0.00%,"1,291","115,207",2.86,"106,300",0,0,0,0,0,0,0,0
534,6/6/2021,Kaohsiung City,"2,758,494",10,"85,770",3.10%,"83,400",None,0.00%,10,"85,770",3.11,"83,400",0,0,0,0,0,0,0,0
532,6/6/2021,Taichung City,"2,820,114","1,027","85,620",3.00%,"89,400","3,780",4.20%,"1,027","85,620",3.04,"89,400","3,780",4.23,0,0,0,0,0,0
531,6/6/2021,Taoyuan City,"2,270,939",399,"67,254",3.00%,"81,100","13,846",17.10%,399,"67,254",2.96,"81,100","13,846",17.07,0,0,0,0,0,0
533,6/6/2021,Tainan City,"1,870,343","2,144","42,761",2.30%,"43,000",239,0.60%,"2,144","42,761",2.29,"43,000",239,0.56,0,0,0,0,0,0
536,6/6/2021,Changhua County,"1,261,770",93,"28,153",2.20%,"32,500","4,347",13.40%,93,"28,153",2.23,"32,500","4,347",13.38,0,0,0,0,0,0
538,6/6/2021,Pingtung County,"809,130",None,"18,360",2.30%,"17,400",None,0.00%,0,"18,360",2.27,"17,400",0,0,0,0,0,0,0,0
537,6/6/2021,Yunlin County,"674,152",344,"13,967",2.10%,"12,700",None,0.00%,344,"13,967",2.07,"12,700",0,0,0,0,0,0,0,0
535,6/6/2021,Hsinchu County,"572,872",None,"13,791",2.40%,"13,600",None,0.00%,0,"13,791",2.41,"13,600",0,0,0,0,0,0,0,0
541,6/6/2021,Hsinchu City,"452,450",None,"13,313",2.90%,"13,000",None,0.00%,0,"13,313",2.94,"13,000",0,0,0,0,0,0,0,0
540,6/6/2021,Yilan County,"452,334",95,"11,995",2.60%,"11,600",None,0.00%,95,"11,995",2.65,"11,600",0,0,0,0,0,0,0,0
543,6/6/2021,Chiayi City,"265,234",431,"11,827",4.50%,"12,600",773,6.10%,431,"11,827",4.46,"12,600",773,6.13,0,0,0,0,0,0
545,6/6/2021,Hualien County,"323,252",209,"11,660",3.60%,"13,200","1,540",11.70%,209,"11,660",3.61,"13,200","1,540",11.67,0,0,0,0,0,0
547,6/6/2021,Nantou County,"488,689",12,"10,609",2.20%,"9,900",None,0.00%,12,"10,609",2.17,"9,900",0,0,0,0,0,0,0,0
544,6/6/2021,Chiayi County,"497,172",23,"10,267",2.10%,"10,400",133,1.30%,23,"10,267",2.07,"10,400",133,1.28,0,0,0,0,0,0
539,6/6/2021,Keelung City,"366,643",138,"9,436",2.60%,"11,600","2,164",18.70%,138,"9,436",2.57,"11,600","2,164",18.66,0,0,0,0,0,0
542,6/6/2021,Miaoli County,"540,917",11,"9,327",1.70%,"9,400",73,0.80%,11,"9,327",1.72,"9,400",73,0.78,0,0,0,0,0,0
546,6/6/2021,Taitung County,"214,428",73,"5,477",2.50%,"5,100",None,0.00%,73,"5,477",2.55,"5,100",0,0,0,0,0,0,0,0
548,6/6/2021,Penghu County,"105,749",None,"2,761",2.60%,"3,400",639,18.80%,0,"2,761",2.61,"3,400",639,18.79,0,0,0,0,0,0
549,6/6/2021,Kinmen County,"140,228",None,"2,111",1.50%,"2,300",189,8.20%,0,"2,111",1.51,"2,300",189,8.22,0,0,0,0,0,0
550,6/6/2021,Lienchiang County,"13,437",63,"1,334",9.90%,"2,000",666,33.30%,63,"1,334",9.93,"2,000",666,33.3,0,0,0,0,0,0
"1,277",6/4/2021,Taipei City,"2,574,704","11,254","115,917",4.50%,"141,000","25,083",17.80%,"11,254","115,917",4.5,"141,000","25,083",17.79,0,0,0,0,0,0
"1,278",6/4/2021,New Taipei City,"4,026,019","9,524","113,716",2.80%,"106,300",None,0.00%,"9,524","113,716",2.82,"106,300",0,0,0,0,0,0,0,0
"1,282",6/4/2021,Kaohsiung City,"2,758,494","9,850","84,802",3.10%,"83,400",None,0.00%,"9,850","84,802",3.07,"83,400",0,0,0,0,0,0,0,0
"1,280",6/4/2021,Taichung City,"2,820,114","1,960","84,578",3.00%,"89,400","4,822",5.40%,"1,960","84,578",3,"89,400","4,822",5.39,0,0,0,0,0,0
"1,279",6/4/2021,Taoyuan City,"2,270,939","4,212","66,855",2.90%,"81,100","14,245",17.60%,"4,212","66,855",2.94,"81,100","14,245",17.56,0,0,0,0,0,0
"1,281",6/4/2021,Tainan City,"1,870,343","4,131","40,031",2.10%,"43,000","2,969",6.90%,"4,131","40,031",2.14,"43,000","2,969",6.9,0,0,0,0,0,0
"1,284",6/4/2021,Changhua County,"1,261,770","1,502","27,980",2.20%,"32,500","4,520",13.90%,"1,502","27,980",2.22,"32,500","4,520",13.91,0,0,0,0,0,0
"1,286",6/4/2021,Pingtung County,"809,130","1,690","18,328",2.30%,"17,400",None,0.00%,"1,690","18,328",2.27,"17,400",0,0,0,0,0,0,0,0
"1,283",6/4/2021,Hsinchu County,"572,872",616,"13,791",2.40%,"13,600",None,0.00%,616,"13,791",2.41,"13,600",0,0,0,0,0,0,0,0
"1,285",6/4/2021,Yunlin County,"674,152","2,162","13,623",2.00%,"12,700",None,0.00%,"2,162","13,623",2.02,"12,700",0,0,0,0,0,0,0,0
"1,289",6/4/2021,Hsinchu City,"452,450",48,"13,313",2.90%,"13,000",None,0.00%,48,"13,313",2.94,"13,000",0,0,0,0,0,0,0,0
"1,288",6/4/2021,Yilan County,"452,334",725,"11,900",2.60%,"11,600",None,0.00%,725,"11,900",2.63,"11,600",0,0,0,0,0,0,0,0
"1,293",6/4/2021,Hualien County,"323,252",956,"11,451",3.50%,"13,200","1,749",13.30%,956,"11,451",3.54,"13,200","1,749",13.25,0,0,0,0,0,0
"1,291",6/4/2021,Chiayi City,"265,234","1,852","11,396",4.30%,"12,600","1,204",9.60%,"1,852","11,396",4.3,"12,600","1,204",9.56,0,0,0,0,0,0
"1,295",6/4/2021,Nantou County,"488,689",739,"10,597",2.20%,"9,900",None,0.00%,739,"10,597",2.17,"9,900",0,0,0,0,0,0,0,0
"1,292",6/4/2021,Chiayi County,"497,172",784,"10,210",2.00%,"10,400",190,1.80%,784,"10,210",2.05,"10,400",190,1.83,0,0,0,0,0,0
"1,290",6/4/2021,Miaoli County,"540,917",724,"9,316",1.70%,"9,400",84,0.90%,724,"9,316",1.72,"9,400",84,0.89,0,0,0,0,0,0
"1,287",6/4/2021,Keelung City,"366,643",48,"9,188",2.50%,"11,600","2,412",20.80%,48,"9,188",2.51,"11,600","2,412",20.79,0,0,0,0,0,0
"1,294",6/4/2021,Taitung County,"214,428",709,"5,283",2.50%,"5,100",None,0.00%,709,"5,283",2.46,"5,100",0,0,0,0,0,0,0,0
"1,296",6/4/2021,Penghu County,"105,749",246,"2,761",2.60%,"3,400",639,18.80%,246,"2,761",2.61,"3,400",639,18.79,0,0,0,0,0,0
"1,297",6/4/2021,Kinmen County,"140,228",401,"2,111",1.50%,"2,300",189,8.20%,401,"2,111",1.51,"2,300",189,8.22,0,0,0,0,0,0
"1,298",6/4/2021,Lienchiang County,"13,437",153,"1,271",9.50%,"2,000",729,36.50%,153,"1,271",9.46,"2,000",729,36.45,0,0,0,0,0,0
750,6/3/2021,New Taipei City,"4,026,019","11,627","104,007",2.60%,"106,300","2,293",2.20%,"11,627","104,007",2.58,"106,300","2,293",2.16,0,0,0,0,0,0
749,6/3/2021,Taipei City,"2,574,704","9,634","103,838",4.00%,"140,900","37,062",26.30%,"9,634","103,838",4.03,"140,900","37,062",26.3,0,0,0,0,0,0
752,6/3/2021,Taichung City,"2,820,114","4,771","82,455",2.90%,"84,300","1,845",2.20%,"4,771","82,455",2.92,"84,300","1,845",2.19,0,0,0,0,0,0
754,6/3/2021,Kaohsiung City,"2,758,494","8,709","74,702",2.70%,"83,400","8,698",10.40%,"8,709","74,702",2.71,"83,400","8,698",10.43,0,0,0,0,0,0
751,6/3/2021,Taoyuan City,"2,270,939","4,353","62,640",2.80%,"70,600","7,960",11.30%,"4,353","62,640",2.76,"70,600","7,960",11.27,0,0,0,0,0,0
753,6/3/2021,Tainan City,"1,870,343","3,259","35,524",1.90%,"43,000","7,476",17.40%,"3,259","35,524",1.9,"43,000","7,476",17.39,0,0,0,0,0,0
756,6/3/2021,Changhua County,"1,261,770","1,413","26,190",2.10%,"30,800","4,610",15.00%,"1,413","26,190",2.08,"30,800","4,610",14.97,0,0,0,0,0,0
758,6/3/2021,Pingtung County,"809,130","1,917","16,483",2.00%,"17,400",917,5.30%,"1,917","16,483",2.04,"17,400",917,5.27,0,0,0,0,0,0
761,6/3/2021,Hsinchu City,"452,450",666,"13,258",2.90%,"12,400",None,0.00%,666,"13,258",2.93,"12,400",0,0,0,0,0,0,0,0
755,6/3/2021,Hsinchu County,"572,872","1,361","13,168",2.30%,"13,100",None,0.00%,"1,361","13,168",2.3,"13,100",0,0,0,0,0,0,0,0
757,6/3/2021,Yunlin County,"674,152","1,237","11,461",1.70%,"12,700","1,239",9.80%,"1,237","11,461",1.7,"12,700","1,239",9.76,0,0,0,0,0,0
760,6/3/2021,Yilan County,"452,334",831,"11,073",2.50%,"11,600",527,4.50%,831,"11,073",2.45,"11,600",527,4.54,0,0,0,0,0,0
765,6/3/2021,Hualien County,"323,252",95,"10,419",3.20%,"13,200","2,781",21.10%,95,"10,419",3.22,"13,200","2,781",21.07,0,0,0,0,0,0
767,6/3/2021,Nantou County,"488,689",879,"9,858",2.00%,"9,900",42,0.40%,879,"9,858",2.02,"9,900",42,0.42,0,0,0,0,0,0
763,6/3/2021,Chiayi City,"265,234","1,149","9,544",3.60%,"12,600","3,056",24.30%,"1,149","9,544",3.6,"12,600","3,056",24.25,0,0,0,0,0,0
764,6/3/2021,Chiayi County,"497,172",519,"9,369",1.90%,"10,400","1,031",9.90%,519,"9,369",1.88,"10,400","1,031",9.91,0,0,0,0,0,0
759,6/3/2021,Keelung City,"366,643",121,"8,943",2.40%,"9,500",557,5.90%,121,"8,943",2.44,"9,500",557,5.86,0,0,0,0,0,0
762,6/3/2021,Miaoli County,"540,917",821,"8,587",1.60%,"8,800",213,2.40%,821,"8,587",1.59,"8,800",213,2.42,0,0,0,0,0,0
766,6/3/2021,Taitung County,"214,428",666,"4,461",2.10%,"5,100",639,12.50%,666,"4,461",2.08,"5,100",639,12.53,0,0,0,0,0,0
768,6/3/2021,Penghu County,"105,749",228,"2,515",2.40%,"3,400",885,26.00%,228,"2,515",2.38,"3,400",885,26.03,0,0,0,0,0,0
769,6/3/2021,Kinmen County,"140,228",307,"1,710",1.20%,"2,300",590,25.60%,307,"1,710",1.22,"2,300",590,25.65,0,0,0,0,0,0
770,6/3/2021,Lienchiang County,"13,437",173,"1,117",8.30%,"1,400",283,20.20%,173,"1,117",8.31,"1,400",283,20.21,0,0,0,0,0,0
309,6/2/2021,Taipei City,"2,574,704","8,700","93,695",3.60%,"139,700","46,005",32.90%,"8,700","93,695",3.64,"139,700","46,005",32.93,0,0,0,0,0,0
310,6/2/2021,New Taipei City,"4,026,019","10,582","90,837",2.30%,"106,300","15,463",14.60%,"10,582","90,837",2.26,"106,300","15,463",14.55,0,0,0,0,0,0
312,6/2/2021,Taichung City,"2,820,114","10,579","77,541",2.80%,"83,600","6,059",7.30%,"10,579","77,541",2.75,"83,600","6,059",7.25,0,0,0,0,0,0
314,6/2/2021,Kaohsiung City,"2,758,494","7,310","65,749",2.40%,"81,800","16,051",19.60%,"7,310","65,749",2.38,"81,800","16,051",19.62,0,0,0,0,0,0
311,6/2/2021,Taoyuan City,"2,270,939","2,749","57,437",2.50%,"70,200","12,763",18.20%,"2,749","57,437",2.53,"70,200","12,763",18.18,0,0,0,0,0,0
313,6/2/2021,Tainan City,"1,870,343","2,703","31,910",1.70%,"43,000","11,090",25.80%,"2,703","31,910",1.71,"43,000","11,090",25.79,0,0,0,0,0,0
316,6/2/2021,Changhua County,"1,261,770",959,"24,745",2.00%,"30,800","6,055",19.70%,959,"24,745",1.96,"30,800","6,055",19.66,0,0,0,0,0,0
318,6/2/2021,Pingtung County,"809,130","1,710","14,215",1.80%,"16,900","2,685",15.90%,"1,710","14,215",1.76,"16,900","2,685",15.89,0,0,0,0,0,0
321,6/2/2021,Hsinchu City,"452,450","1,694","12,588",2.80%,"12,300",None,0.00%,"1,694","12,588",2.78,"12,300",0,0,0,0,0,0,0,0
315,6/2/2021,Hsinchu County,"572,872","1,291","11,796",2.10%,"13,100","1,304",9.90%,"1,291","11,796",2.06,"13,100","1,304",9.95,0,0,0,0,0,0
325,6/2/2021,Hualien County,"323,252",756,"10,275",3.20%,"13,000","2,725",21.00%,756,"10,275",3.18,"13,000","2,725",20.96,0,0,0,0,0,0
320,6/2/2021,Yilan County,"452,334",452,"10,241",2.30%,"11,600","1,359",11.70%,452,"10,241",2.26,"11,600","1,359",11.72,0,0,0,0,0,0
317,6/2/2021,Yunlin County,"674,152","1,562","10,224",1.50%,"12,700","2,476",19.50%,"1,562","10,224",1.52,"12,700","2,476",19.5,0,0,0,0,0,0
327,6/2/2021,Nantou County,"488,689","1,309","8,979",1.80%,"9,900",921,9.30%,"1,309","8,979",1.84,"9,900",921,9.3,0,0,0,0,0,0
324,6/2/2021,Chiayi County,"497,172",721,"8,840",1.80%,"10,400","1,560",15.00%,721,"8,840",1.78,"10,400","1,560",15,0,0,0,0,0,0
319,6/2/2021,Keelung City,"366,643",123,"8,466",2.30%,"9,500","1,034",10.90%,123,"8,466",2.31,"9,500","1,034",10.88,0,0,0,0,0,0
323,6/2/2021,Chiayi City,"265,234",946,"8,394",3.20%,"12,600","4,206",33.40%,946,"8,394",3.16,"12,600","4,206",33.38,0,0,0,0,0,0
322,6/2/2021,Miaoli County,"540,917",651,"7,701",1.40%,"8,800","1,099",12.50%,651,"7,701",1.42,"8,800","1,099",12.49,0,0,0,0,0,0
326,6/2/2021,Taitung County,"214,428",764,"3,794",1.80%,"5,000","1,206",24.10%,764,"3,794",1.77,"5,000","1,206",24.12,0,0,0,0,0,0
328,6/2/2021,Penghu County,"105,749",210,"2,285",2.20%,"3,400","1,115",32.80%,210,"2,285",2.16,"3,400","1,115",32.79,0,0,0,0,0,0
329,6/2/2021,Kinmen County,"140,228",219,"1,403",1.00%,"2,300",897,39.00%,219,"1,403",1,"2,300",897,39,0,0,0,0,0,0
330,6/2/2021,Lienchiang County,"13,437",167,914,6.80%,"1,400",486,34.70%,167,914,6.8,"1,400",486,34.71,0,0,0,0,0,0
397,6/1/2021,Taipei City,"2,574,704","2,650","84,343",3.30%,"139,700","55,357",39.60%,"2,650","84,343",3.28,"139,700","55,357",39.63,0,0,0,0,0,0
398,6/1/2021,New Taipei City,"4,026,019","6,845","77,869",1.90%,"106,300","28,431",26.80%,"6,845","77,869",1.93,"106,300","28,431",26.75,0,0,0,0,0,0
400,6/1/2021,Taichung City,"2,820,114","6,101","66,886",2.40%,"73,600","6,714",9.10%,"6,101","66,886",2.37,"73,600","6,714",9.12,0,0,0,0,0,0
402,6/1/2021,Kaohsiung City,"2,758,494",613,"57,509",2.10%,"81,800","24,291",29.70%,613,"57,509",2.08,"81,800","24,291",29.7,0,0,0,0,0,0
399,6/1/2021,Taoyuan City,"2,270,939","3,547","54,570",2.40%,"70,200","15,630",22.30%,"3,547","54,570",2.4,"70,200","15,630",22.26,0,0,0,0,0,0
401,6/1/2021,Tainan City,"1,870,343",411,"29,206",1.60%,"43,000","13,794",32.10%,411,"29,206",1.56,"43,000","13,794",32.08,0,0,0,0,0,0
404,6/1/2021,Changhua County,"1,261,770","2,134","23,582",1.90%,"30,800","7,218",23.40%,"2,134","23,582",1.87,"30,800","7,218",23.44,0,0,0,0,0,0
406,6/1/2021,Pingtung County,"809,130","1,144","12,501",1.50%,"16,900","4,399",26.00%,"1,144","12,501",1.54,"16,900","4,399",26.03,0,0,0,0,0,0
409,6/1/2021,Hsinchu City,"452,450","1,257","10,894",2.40%,"12,300","1,406",11.40%,"1,257","10,894",2.41,"12,300","1,406",11.43,0,0,0,0,0,0
403,6/1/2021,Hsinchu County,"572,872","1,882","10,487",1.80%,"13,100","2,613",19.90%,"1,882","10,487",1.83,"13,100","2,613",19.95,0,0,0,0,0,0
408,6/1/2021,Yilan County,"452,334",621,"9,665",2.10%,"11,600","1,935",16.70%,621,"9,665",2.14,"11,600","1,935",16.68,0,0,0,0,0,0
413,6/1/2021,Hualien County,"323,252",690,"9,517",2.90%,"13,000","3,483",26.80%,690,"9,517",2.94,"13,000","3,483",26.79,0,0,0,0,0,0
405,6/1/2021,Yunlin County,"674,152","1,619","8,338",1.20%,"12,700","4,362",34.40%,"1,619","8,338",1.24,"12,700","4,362",34.35,0,0,0,0,0,0
407,6/1/2021,Keelung City,"366,643",None,"8,128",2.20%,"9,500","1,372",14.40%,0,"8,128",2.22,"9,500","1,372",14.44,0,0,0,0,0,0
412,6/1/2021,Chiayi County,"497,172",794,"8,079",1.60%,"10,400","2,321",22.30%,794,"8,079",1.62,"10,400","2,321",22.32,0,0,0,0,0,0
415,6/1/2021,Nantou County,"488,689",551,"7,670",1.60%,"9,900","2,230",22.50%,551,"7,670",1.57,"9,900","2,230",22.53,0,0,0,0,0,0
411,6/1/2021,Chiayi City,"265,234",997,"7,404",2.80%,"12,600","5,196",41.20%,997,"7,404",2.79,"12,600","5,196",41.24,0,0,0,0,0,0
410,6/1/2021,Miaoli County,"540,917",872,"6,978",1.30%,"8,800","1,822",20.70%,872,"6,978",1.29,"8,800","1,822",20.7,0,0,0,0,0,0
414,6/1/2021,Taitung County,"214,428",109,"3,018",1.40%,"5,000","1,982",39.60%,109,"3,018",1.41,"5,000","1,982",39.64,0,0,0,0,0,0
416,6/1/2021,Penghu County,"105,749",290,"2,002",1.90%,"3,400","1,398",41.10%,290,"2,002",1.89,"3,400","1,398",41.12,0,0,0,0,0,0
417,6/1/2021,Kinmen County,"140,228",135,"1,184",0.80%,"2,300","1,116",48.50%,135,"1,184",0.84,"2,300","1,116",48.52,0,0,0,0,0,0
418,6/1/2021,Lienchiang County,"13,437",97,747,5.60%,"1,400",653,46.60%,97,747,5.56,"1,400",653,46.64,0,0,0,0,0,0
"1,057",5/31/2021,Taipei City,"2,574,704","4,087","78,753",3.10%,"114,700","35,947",31.30%,"4,087","78,753",3.06,"114,700","35,947",31.34,0,0,0,0,0,0
"1,058",5/31/2021,New Taipei City,"4,026,019","8,228","70,127",1.70%,"106,300","36,173",34.00%,"8,228","70,127",1.74,"106,300","36,173",34.03,0,0,0,0,0,0
"1,060",5/31/2021,Taichung City,"2,820,114","11,395","60,616",2.10%,"63,600","2,984",4.70%,"11,395","60,616",2.15,"63,600","2,984",4.69,0,0,0,0,0,0
"1,062",5/31/2021,Kaohsiung City,"2,758,494",143,"56,507",2.00%,"81,800","25,293",30.90%,143,"56,507",2.05,"81,800","25,293",30.92,0,0,0,0,0,0
"1,059",5/31/2021,Taoyuan City,"2,270,939","2,324","51,018",2.30%,"68,100","17,082",25.10%,"2,324","51,018",2.25,"68,100","17,082",25.08,0,0,0,0,0,0
"1,061",5/31/2021,Tainan City,"1,870,343",910,"28,575",1.50%,"43,000","14,425",33.50%,910,"28,575",1.53,"43,000","14,425",33.55,0,0,0,0,0,0
"1,064",5/31/2021,Changhua County,"1,261,770",605,"21,433",1.70%,"30,800","9,367",30.40%,605,"21,433",1.7,"30,800","9,367",30.41,0,0,0,0,0,0
"1,066",5/31/2021,Pingtung County,"809,130","1,305","11,346",1.40%,"16,900","5,554",32.90%,"1,305","11,346",1.4,"16,900","5,554",32.86,0,0,0,0,0,0
"1,069",5/31/2021,Hsinchu City,"452,450",538,"9,637",2.10%,"12,300","2,663",21.60%,538,"9,637",2.13,"12,300","2,663",21.65,0,0,0,0,0,0
"1,068",5/31/2021,Yilan County,"452,334",496,"8,959",2.00%,"9,900",941,9.50%,496,"8,959",1.98,"9,900",941,9.51,0,0,0,0,0,0
"1,073",5/31/2021,Hualien County,"323,252",396,"8,770",2.70%,"8,800",30,0.30%,396,"8,770",2.71,"8,800",30,0.34,0,0,0,0,0,0
"1,063",5/31/2021,Hsinchu County,"572,872",311,"8,601",1.50%,"11,700","3,099",26.50%,311,"8,601",1.5,"11,700","3,099",26.49,0,0,0,0,0,0
"1,067",5/31/2021,Keelung City,"366,643",168,"7,692",2.10%,"9,500","1,808",19.00%,168,"7,692",2.1,"9,500","1,808",19.03,0,0,0,0,0,0
"1,072",5/31/2021,Chiayi County,"497,172",846,"7,238",1.50%,"10,400","3,162",30.40%,846,"7,238",1.46,"10,400","3,162",30.4,0,0,0,0,0,0
"1,075",5/31/2021,Nantou County,"488,689",432,"7,119",1.50%,"9,900","2,781",28.10%,432,"7,119",1.46,"9,900","2,781",28.09,0,0,0,0,0,0
"1,065",5/31/2021,Yunlin County,"674,152",643,"6,532",1.00%,"12,700","6,168",48.60%,643,"6,532",0.97,"12,700","6,168",48.57,0,0,0,0,0,0
"1,071",5/31/2021,Chiayi City,"265,234",468,"6,385",2.40%,"12,600","6,215",49.30%,468,"6,385",2.41,"12,600","6,215",49.33,0,0,0,0,0,0
"1,070",5/31/2021,Miaoli County,"540,917",399,"6,055",1.10%,"8,800","2,745",31.20%,399,"6,055",1.12,"8,800","2,745",31.19,0,0,0,0,0,0
"1,074",5/31/2021,Taitung County,"214,428",454,"2,873",1.30%,"3,500",627,17.90%,454,"2,873",1.34,"3,500",627,17.91,0,0,0,0,0,0
"1,076",5/31/2021,Penghu County,"105,749",101,"1,712",1.60%,"3,400","1,688",49.60%,101,"1,712",1.62,"3,400","1,688",49.65,0,0,0,0,0,0
"1,077",5/31/2021,Kinmen County,"140,228",None,"1,049",0.80%,"2,300","1,251",54.40%,0,"1,049",0.75,"2,300","1,251",54.39,0,0,0,0,0,0
"1,078",5/31/2021,Lienchiang County,"13,437",66,650,4.80%,"1,400",750,53.60%,66,650,4.84,"1,400",750,53.57,0,0,0,0,0,0
"1,145",5/30/2021,Taipei City,"2,574,704","5,905","69,831",2.70%,None,None,0.00%,"5,905","69,831",2.71,0,0,0,0,0,0,0,0,0
"1,146",5/30/2021,New Taipei City,"4,026,019","2,320","61,721",1.50%,None,None,0.00%,"2,320","61,721",1.53,0,0,0,0,0,0,0,0,0
"1,150",5/30/2021,Kaohsiung City,"2,758,494","9,748","55,182",2.00%,None,None,0.00%,"9,748","55,182",2,0,0,0,0,0,0,0,0,0
"1,148",5/30/2021,Taichung City,"2,820,114","4,651","49,217",1.80%,None,None,0.00%,"4,651","49,217",1.75,0,0,0,0,0,0,0,0,0
"1,147",5/30/2021,Taoyuan City,"2,270,939","4,529","48,685",2.10%,None,None,0.00%,"4,529","48,685",2.14,0,0,0,0,0,0,0,0,0
"1,149",5/30/2021,Tainan City,"1,870,343","6,067","26,205",1.40%,None,None,0.00%,"6,067","26,205",1.4,0,0,0,0,0,0,0,0,0
"1,152",5/30/2021,Changhua County,"1,261,770",484,"20,768",1.60%,None,None,0.00%,484,"20,768",1.65,0,0,0,0,0,0,0,0,0
"1,154",5/30/2021,Pingtung County,"809,130",176,"10,036",1.20%,None,None,0.00%,176,"10,036",1.24,0,0,0,0,0,0,0,0,0
"1,157",5/30/2021,Hsinchu City,"452,450","1,528","9,097",2.00%,None,None,0.00%,"1,528","9,097",2.01,0,0,0,0,0,0,0,0,0
"1,156",5/30/2021,Yilan County,"452,334",88,"8,454",1.90%,None,None,0.00%,88,"8,454",1.87,0,0,0,0,0,0,0,0,0
